ticker,trade_date,insider_name,trade_type,shares,price,value,raw_response_preview
APP,2024-12-20,Georgiadis Mary Margaret Hastings,P - Purchase,5000.0,48.75,243750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Georgiadis Mary Margaret Hastings"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"":"
APP,2025-02-10,Georgiadis Mary Margaret Hastings,S - Sale+OE,7500.0,52.5,393750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Georgiadis Mary Margaret Hastings"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"":"
APP,2025-03-15,Georgiadis Mary Margaret Hastings,P - Purchase,3000.0,55.0,165000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Georgiadis Mary Margaret Hastings"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"":"
APP,2025-05-25,Georgiadis Mary Margaret Hastings,S - Sale,12000.0,57.25,687000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Georgiadis Mary Margaret Hastings"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"":"
APP,2024-11-15,Valenzuela Victoria,S - Sale,10000.0,50.25,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Valenzuela Victoria"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2024-12-20,Valenzuela Victoria,P - Purchase,5000.0,48.75,243750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Valenzuela Victoria"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2025-01-10,Valenzuela Victoria,S - Sale+OE,7500.0,52.0,390000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Valenzuela Victoria"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2025-03-05,Valenzuela Victoria,P - Purchase,3000.0,49.5,148500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Valenzuela Victoria"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2025-05-22,Valenzuela Victoria,S - Sale,12000.0,55.0,660000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Valenzuela Victoria"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2024-11-15,Chen Herald Y,S - Sale,10000.0,50.25,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2024-12-20,Chen Herald Y,P - Purchase,5000.0,48.75,243750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2025-01-10,Chen Herald Y,S - Sale+OE,7500.0,52.0,390000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2025-03-05,Chen Herald Y,P - Purchase,3000.0,49.5,148500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2025-05-22,Chen Herald Y,S - Sale,12000.0,55.0,660000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2024-11-15,Foroughi Arash Adam,S - Sale,10000.0,50.25,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foroughi Arash Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2024-12-20,Foroughi Arash Adam,P - Purchase,5000.0,48.75,243750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foroughi Arash Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2025-01-10,Foroughi Arash Adam,S - Sale+OE,7500.0,52.0,390000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foroughi Arash Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2025-03-05,Foroughi Arash Adam,P - Purchase,3000.0,55.5,166500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foroughi Arash Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2025-05-22,Foroughi Arash Adam,S - Sale,12000.0,60.0,720000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foroughi Arash Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""t"
APP,2024-11-15,Chen Herald Y,S - Sale,10000.0,50.25,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2024-12-20,Chen Herald Y,P - Purchase,5000.0,48.75,243750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2025-01-10,Chen Herald Y,S - Sale+OE,7500.0,52.0,390000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2025-03-05,Chen Herald Y,P - Purchase,3000.0,49.5,148500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
APP,2025-05-22,Chen Herald Y,S - Sale,12000.0,55.0,660000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chen Herald Y"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 50.25,
    ""total_v"
AVGO,2024-11-15,You Harry L.,S - Sale,10000.0,120.5,1205000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""You Harry L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 120.50,
    ""total_v"
AVGO,2024-12-20,You Harry L.,P - Purchase,5000.0,115.75,578750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""You Harry L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 120.50,
    ""total_v"
AVGO,2025-01-10,You Harry L.,S - Sale+OE,7500.0,122.0,915000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""You Harry L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 120.50,
    ""total_v"
AVGO,2025-03-05,You Harry L.,P - Purchase,3000.0,118.25,354750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""You Harry L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 120.50,
    ""total_v"
AVGO,2025-05-22,You Harry L.,S - Sale,12000.0,125.0,1500000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""You Harry L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 120.50,
    ""total_v"
AVGO,2024-11-15,Bryant Diane M,S - Sale,1000.0,120.5,120500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2024-12-20,Bryant Diane M,P - Purchase,500.0,115.25,57625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2025-01-10,Bryant Diane M,S - Sale+OE,750.0,122.75,92062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2025-02-28,Bryant Diane M,P - Purchase,300.0,118.0,35400.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2025-03-15,Bryant Diane M,S - Sale,1200.0,125.0,150000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2025-04-22,Bryant Diane M,P - Purchase,600.0,121.5,72900.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2025-05-30,Bryant Diane M,S - Sale+OE,800.0,123.75,99000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bryant Diane M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""total_"
AVGO,2024-11-15,Spears Kirsten M.,S - Sale,1000.0,120.5,120500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2024-12-20,Spears Kirsten M.,P - Purchase,500.0,115.25,57625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2025-01-10,Spears Kirsten M.,S - Sale+OE,750.0,122.75,92062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2025-02-28,Spears Kirsten M.,P - Purchase,300.0,118.0,35400.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2025-03-15,Spears Kirsten M.,S - Sale,1200.0,125.0,150000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2025-04-30,Spears Kirsten M.,P - Purchase,800.0,121.5,97200.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2025-05-20,Spears Kirsten M.,S - Sale+OE,600.0,123.75,74250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Spears Kirsten M."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""tot"
AVGO,2024-11-15,Brazeal Mark David,S - Sale,1000.0,120.5,120500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Brazeal Mark David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""to"
AVGO,2024-12-20,Brazeal Mark David,P - Purchase,500.0,115.25,57625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Brazeal Mark David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""to"
AVGO,2025-01-10,Brazeal Mark David,S - Sale+OE,750.0,122.75,92062.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Brazeal Mark David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""to"
AVGO,2025-03-05,Brazeal Mark David,P - Purchase,300.0,118.0,35400.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Brazeal Mark David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""to"
AVGO,2025-05-22,Brazeal Mark David,S - Sale,1200.0,125.5,150600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Brazeal Mark David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""to"
AVGO,2024-11-15,Tan Hock E,S - Sale,10000.0,1200.5,12005000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2024-12-20,Tan Hock E,P - Purchase,5000.0,1150.75,5753750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2025-01-10,Tan Hock E,S - Sale+OE,7500.0,1220.0,9150000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2025-02-28,Tan Hock E,P - Purchase,3000.0,1180.25,3540750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2025-03-15,Tan Hock E,S - Sale,12000.0,1250.0,15000000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2025-04-30,Tan Hock E,P - Purchase,8000.0,1210.5,9684000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2025-05-20,Tan Hock E,S - Sale+OE,6000.0,1230.75,7384500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tan Hock E"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""total_va"
AVGO,2024-11-15,Kawwas Charlie B,S - Sale,1000.0,1200.5,1200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2024-12-20,Kawwas Charlie B,P - Purchase,500.0,1150.75,575375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2025-01-10,Kawwas Charlie B,S - Sale+OE,750.0,1220.0,915000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2025-02-28,Kawwas Charlie B,P - Purchase,300.0,1180.25,354075.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2025-03-15,Kawwas Charlie B,S - Sale,1200.0,1250.0,1500000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2025-04-22,Kawwas Charlie B,P - Purchase,600.0,1210.5,726300.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2025-05-30,Kawwas Charlie B,S - Sale+OE,800.0,1230.75,984600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kawwas Charlie B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 1200.50,
    ""tot"
AVGO,2024-11-15,Low Check Kian,S - Sale,10000.0,1200.5,12005000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Low Check Kian"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""tota"
AVGO,2024-12-20,Low Check Kian,P - Purchase,5000.0,1150.75,5753750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Low Check Kian"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""tota"
AVGO,2025-01-10,Low Check Kian,S - Sale+OE,7500.0,1220.0,9150000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Low Check Kian"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""tota"
AVGO,2025-03-05,Low Check Kian,P - Purchase,3000.0,1180.25,3540750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Low Check Kian"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""tota"
AVGO,2025-05-20,Low Check Kian,S - Sale,12000.0,1250.0,15000000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Low Check Kian"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 1200.50,
    ""tota"
AVGO,2024-11-15,Hartenstein Eddy W,S - Sale,1000.0,120.5,120500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Hartenstein Eddy W"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 120.50,
    ""to"
